,year,month,day,hour,minutes,seconds,msec,date,jdb
349,2016,12,15,0,47,4,502,2016-12-15 00:47:04.502,57737.53269100015
350,2016,12,16,0,24,9,222,2016-12-16 00:24:09.222,57738.5167733997
351,2016,12,17,1,4,7,882,2016-12-17 01:04:07.882,57739.54453567648
352,2016,12,19,2,20,45,562,2016-12-19 02:20:45.562,57741.59774955879
353,2016,12,21,0,18,13,328,2016-12-21 00:18:13.328,57743.51265426197
354,2016,12,28,0,33,18,135,2016-12-28 00:33:18.135,57750.52312656184
355,2017,1,3,2,34,10,761,2017-01-03 02:34:10.761,57756.60706899025
356,2017,1,4,0,45,8,538,2017-01-04 00:45:08.538,57757.531348820725
357,2017,1,5,0,54,7,342,2017-01-05 00:54:07.342,57758.53758497751
358,2017,1,6,23,57,38,207,2017-01-06 23:57:38.207,57760.49835888165
359,2017,1,9,2,16,14,373,2017-01-09 02:16:14.373,57762.594610796
360,2017,1,10,1,54,52,398,2017-01-10 01:54:52.398,57763.57977312171
361,2017,1,11,2,31,39,72,2017-01-11 02:31:39.072,57764.60531332759
362,2017,1,13,0,32,11,398,2017-01-13 00:32:11.398,57766.5223541459
363,2017,1,16,2,25,49,79,2017-01-16 02:25:49.079,57769.60126248289
364,2017,1,17,1,21,20,963,2017-01-17 01:21:20.963,57770.556492623095
365,2017,1,19,0,11,28,379,2017-01-19 00:11:28.379,57772.50796735527
366,2017,1,20,1,18,11,822,2017-01-20 01:18:11.822,57773.55430349274
367,2017,1,21,23,36,2,898,2017-01-21 23:36:02.898,57775.48336688009
368,2017,1,24,1,32,4,485,2017-01-24 01:32:04.485,57777.56394079588
369,2017,1,25,1,17,25,351,2017-01-25 01:17:25.351,57778.55376564014
370,2017,1,25,23,16,8,982,2017-01-25 23:16:08.982,57779.46954840581
371,2017,1,27,3,46,8,304,2017-01-27 03:46:08.304,57780.65704055333
372,2017,2,4,1,22,23,872,2017-02-04 01:22:23.872,57788.55722074235
373,2017,2,5,1,13,18,673,2017-02-05 01:13:18.673,57789.550910563616
374,2017,2,6,1,17,50,193,2017-02-06 01:17:50.193,57790.55405316271
375,2017,2,7,1,13,34,191,2017-02-07 01:13:34.191,57791.5510901741
376,2017,2,8,1,47,17,848,2017-02-08 01:47:17.848,57792.57451212844
377,2017,2,9,1,13,46,594,2017-02-09 01:13:46.594,57793.551233728336
378,2017,2,9,22,56,14,201,2017-02-09 22:56:14.201,57794.45571991652
379,2017,2,13,23,10,23,145,2017-02-13 23:10:23.145,57798.4655456648
380,2017,2,16,2,35,34,181,2017-02-16 02:35:34.181,57800.608034498895
381,2017,2,18,1,15,13,523,2017-02-18 01:15:13.523,57802.552239845376
382,2017,2,21,1,35,53,891,2017-02-21 01:35:53.891,57805.56659595733
383,2017,2,23,0,12,59,929,2017-02-23 00:12:59.929,57807.50902695175
384,2017,2,24,1,11,19,148,2017-02-24 01:11:19.148,57808.54952717616
385,2017,2,26,0,52,57,796,2017-02-26 00:52:57.796,57810.53678004282
386,2017,2,27,1,12,38,363,2017-02-27 01:12:38.363,57811.55044401693
387,2017,2,28,1,20,53,536,2017-02-28 01:20:53.536,57812.55617518427
388,2017,3,1,0,24,0,900,2017-03-01 00:24:00.900,57813.51667708529
389,2017,3,2,0,13,8,702,2017-03-02 00:13:08.702,57814.50912849436
390,2017,3,3,0,16,30,551,2017-03-03 00:16:30.551,57815.51146470725
391,2017,3,4,1,21,14,49,2017-03-04 01:21:14.049,57816.55641260231
392,2017,3,5,0,59,2,173,2017-03-05 00:59:02.173,57817.54099736973
393,2017,3,6,1,0,33,275,2017-03-06 01:00:33.275,57818.54205179105
394,2017,3,7,2,12,0,689,2017-03-07 02:12:00.689,57819.59167463925
395,2017,3,8,1,11,56,33,2017-03-08 01:11:56.033,57820.54995408622
396,2017,3,9,1,1,37,714,2017-03-09 01:01:37.714,57821.54279761697
397,2017,3,10,1,4,52,366,2017-03-10 01:04:52.366,57822.5450505267
398,2017,3,11,0,58,47,1,2017-03-11 00:58:47.001,57823.5408217671
399,2017,3,12,0,51,31,742,2017-03-12 00:51:31.742,57824.53578404571
400,2017,3,13,1,40,42,201,2017-03-13 01:40:42.201,57825.5699328818
401,2017,3,13,23,48,43,625,2017-03-13 23:48:43.625,57826.492171587895
402,2017,3,16,23,15,29,610,2017-03-16 23:15:29.610,57829.46909270542
403,2017,3,24,1,0,54,460,2017-03-24 01:00:54.460,57836.54229698596
404,2017,3,25,0,44,27,589,2017-03-25 00:44:27.589,57837.530874873446
405,2017,3,26,22,23,47,935,2017-03-26 22:23:47.935,57839.43319368796
406,2017,3,28,1,1,58,767,2017-03-28 01:01:58.767,57840.54304127927
407,2017,3,28,23,54,49,157,2017-03-28 23:54:49.157,57841.49640227834
408,2017,4,1,2,26,35,181,2017-04-01 02:26:35.181,57844.60179607923
409,2017,4,2,0,51,20,584,2017-04-02 00:51:20.584,57845.53565491006
410,2017,4,3,0,59,26,273,2017-04-03 00:59:26.273,57846.541276312346
411,2017,4,3,21,27,25,319,2017-04-03 21:27:25.319,57847.39404304965
412,2017,4,5,0,56,8,778,2017-04-05 00:56:08.778,57848.53899049135
413,2017,4,6,0,33,46,343,2017-04-06 00:33:46.343,57849.52345304754
414,2017,4,7,0,58,47,393,2017-04-07 00:58:47.393,57850.54082631252
415,2017,4,8,0,0,8,651,2017-04-08 00:00:08.651,57851.50010013003
416,2017,4,8,21,43,21,286,2017-04-08 21:43:21.286,57852.405107472885
417,2017,4,10,0,32,40,168,2017-04-10 00:32:40.168,57853.52268713105
418,2017,4,11,1,48,29,17,2017-04-11 01:48:29.017,57854.57533584512
419,2017,4,13,0,51,56,889,2017-04-13 00:51:56.889,57856.53607510097
420,2017,4,14,0,37,14,129,2017-04-14 00:37:14.129,57857.52585797436
421,2017,4,14,21,19,34,812,2017-04-14 21:19:34.812,57858.3885973635
422,2017,4,17,0,32,31,106,2017-04-17 00:32:31.106,57860.5225822485
423,2017,4,18,0,5,17,944,2017-04-18 00:05:17.944,57861.50367991089
424,2017,4,19,1,14,11,474,2017-04-19 01:14:11.474,57862.55152168954
425,2017,4,22,0,40,46,180,2017-04-22 00:40:46.180,57865.52831226485
426,2017,4,23,1,31,6,71,2017-04-23 01:31:06.071,57866.5632647102
427,2017,4,23,23,45,29,453,2017-04-23 23:45:29.453,57867.48992422628
428,2017,4,24,22,33,17,805,2017-04-24 22:33:17.805,57868.43978940446
429,2017,4,30,21,32,37,576,2017-04-30 21:32:37.576,57874.39765712473
430,2017,5,1,23,0,35,726,2017-05-01 23:00:35.726,57875.45874682461
431,2017,5,3,0,48,50,438,2017-05-03 00:48:50.438,57876.53391710203
432,2017,5,4,0,41,37,821,2017-05-04 00:41:37.821,57877.5289099685
433,2017,5,6,0,48,7,366,2017-05-06 00:48:07.366,57879.53341858954
434,2017,5,6,22,51,12,528,2017-05-06 22:51:12.528,57880.45222833006
435,2017,5,8,0,41,2,196,2017-05-08 00:41:02.196,57881.52849764317
436,2017,5,9,1,52,58,411,2017-05-09 01:52:58.411,57882.57845383241
437,2017,5,14,0,45,42,555,2017-05-14 00:45:42.555,57887.531742535706
438,2017,5,14,22,49,23,322,2017-05-14 22:49:23.322,57888.45096438007
439,2017,5,17,22,38,41,978,2017-05-17 22:38:41.978,57891.44354141656
440,2017,5,19,1,46,14,422,2017-05-19 01:46:14.422,57892.5737780275
441,2017,5,19,23,10,3,755,2017-05-19 23:10:03.755,57893.4653212335
442,2017,5,22,0,46,56,340,2017-05-22 00:46:56.340,57895.53259653212
443,2017,5,23,0,34,37,920,2017-05-23 00:34:37.920,57896.52404999748
444,2017,5,23,23,5,59,835,2017-05-23 23:05:59.835,57897.46249809601
445,2017,5,25,1,1,55,189,2017-05-25 01:01:55.189,57898.54299987782
446,2017,5,26,0,58,59,653,2017-05-26 00:58:59.653,57899.54096820844
447,2017,5,27,1,1,20,473,2017-05-27 01:01:20.473,57900.542598066655
448,2017,5,28,1,26,55,33,2017-05-28 01:26:55.033,57901.56035918234
449,2017,5,28,22,29,20,773,2017-05-28 22:29:20.773,57902.43704598217
450,2017,5,29,23,53,5,647,2017-05-29 23:53:05.647,57903.49520424434
451,2017,5,30,22,4,1,586,2017-05-30 22:04:01.586,57904.41946279772
452,2017,6,1,1,31,4,240,2017-06-01 01:31:04.240,57905.56324352357
453,2017,6,2,0,43,28,113,2017-06-02 00:43:28.113,57906.53018649607
454,2017,6,3,1,1,28,342,2017-06-03 01:01:28.342,57907.54268914463
455,2017,6,4,1,5,21,986,2017-06-04 01:05:21.986,57908.54539335878
456,2017,6,5,1,2,7,729,2017-06-05 01:02:07.729,57909.54314501613
457,2017,6,5,23,36,1,88,2017-06-05 23:36:01.088,57910.48334592796
458,2017,6,7,0,52,27,568,2017-06-07 00:52:27.568,57911.536430189015
459,2017,6,9,0,10,43,190,2017-06-09 00:10:43.190,57913.50744432867
460,2017,6,13,1,26,51,288,2017-06-13 01:26:51.288,57917.56031582948
461,2017,6,13,21,28,1,840,2017-06-13 21:28:01.840,57918.39446574224
462,2017,6,16,1,7,9,843,2017-06-16 01:07:09.843,57920.54664169656
463,2017,6,16,23,19,44,456,2017-06-16 23:19:44.456,57921.47204231195
464,2017,6,17,23,38,27,26,2017-06-17 23:38:27.026,57922.48503502722
465,2017,6,19,1,11,48,336,2017-06-19 01:11:48.336,57923.54986500032
466,2017,6,20,0,45,19,622,2017-06-20 00:45:19.622,57924.5314771022
467,2017,6,21,2,43,50,283,2017-06-21 02:43:50.283,57925.61377642448
468,2017,6,22,1,32,22,327,2017-06-22 01:32:22.327,57926.56414729764
469,2017,6,23,1,8,30,861,2017-06-23 01:08:30.861,57927.54757941542
470,2017,6,25,0,39,54,628,2017-06-25 00:39:54.628,57929.52771560506
471,2017,6,26,23,35,9,717,2017-06-26 23:35:09.717,57931.48275135056
472,2017,6,28,0,35,45,917,2017-06-28 00:35:45.917,57932.52483700013
473,2017,6,29,1,2,8,547,2017-06-29 01:02:08.547,57933.54315447542
474,2017,6,30,0,41,52,378,2017-06-30 00:41:52.378,57934.5290784538
475,2017,7,1,0,39,6,734,2017-07-01 00:39:06.734,57935.527161272046
476,2017,7,2,0,45,18,730,2017-07-02 00:45:18.730,57936.53146678454
477,2017,7,3,0,41,37,794,2017-07-03 00:41:37.794,57937.52890965308
478,2017,7,4,3,22,38,292,2017-07-04 03:22:38.292,57938.640720974094
479,2017,7,5,0,0,29,17,2017-07-05 00:00:29.017,57939.50033584593
480,2017,7,6,1,40,51,531,2017-07-06 01:40:51.531,57940.57004086922
481,2017,7,7,0,8,34,114,2017-07-07 00:08:34.114,57941.50595039818
482,2017,7,7,23,52,28,912,2017-07-07 23:52:28.912,57942.49477907436
483,2017,7,8,22,20,12,337,2017-07-08 22:20:12.337,57943.430698347314
484,2017,7,10,0,59,32,951,2017-07-10 00:59:32.951,57944.5413536042
485,2017,7,10,21,31,56,515,2017-07-10 21:31:56.515,57945.39718188278
486,2017,7,12,0,32,5,486,2017-07-12 00:32:05.486,57946.522285718274
487,2017,7,13,23,57,34,784,2017-07-13 23:57:34.784,57948.49831926038
488,2017,7,15,23,48,34,627,2017-07-15 23:48:34.627,57950.492067438645
489,2017,7,18,0,39,47,308,2017-07-18 00:39:47.308,57952.527630882745
490,2017,7,18,23,45,17,435,2017-07-18 23:45:17.435,57953.48978512633
491,2017,7,20,0,33,15,924,2017-07-20 00:33:15.924,57954.523100967854
492,2017,7,20,23,41,33,37,2017-07-20 23:41:33.037,57955.48718792312
493,2017,7,22,1,6,8,970,2017-07-22 01:06:08.970,57956.54593715137
494,2017,7,22,23,19,25,216,2017-07-22 23:19:25.216,57957.47181963541
495,2017,7,24,0,46,1,586,2017-07-24 00:46:01.586,57958.531962796245
496,2017,7,25,0,8,26,234,2017-07-25 00:08:26.234,57959.50585918751
497,2017,7,26,23,36,45,493,2017-07-26 23:36:45.493,57961.483859877895
498,2017,7,28,0,24,34,713,2017-07-28 00:24:34.713,57962.51706843624
499,2017,7,29,0,30,23,520,2017-07-29 00:30:23.520,57963.5211055563
500,2017,7,29,23,46,17,738,2017-07-29 23:46:17.738,57964.490483074456
501,2017,7,31,0,30,46,971,2017-07-31 00:30:46.971,57965.521376980265
502,2017,8,3,0,29,38,40,2017-08-03 00:29:38.040,57968.52057916495
503,2017,8,3,23,17,45,81,2017-08-03 23:17:45.081,57969.47066066329
504,2017,8,5,0,33,50,144,2017-08-05 00:33:50.144,57970.523497039365
505,2017,8,6,0,51,9,835,2017-08-06 00:51:09.835,57971.535530498426
506,2017,8,7,0,24,12,647,2017-08-07 00:24:12.647,57972.51681304968
507,2017,8,10,0,6,47,483,2017-08-10 00:06:47.483,57975.50471624001
508,2017,8,13,0,54,55,78,2017-08-13 00:54:55.078,57978.5381374736
509,2017,8,14,1,3,33,161,2017-08-14 01:03:33.161,57979.54413380579
510,2017,8,14,20,57,24,614,2017-08-14 20:57:24.614,57980.373201551134
511,2017,8,19,2,57,24,324,2017-08-19 02:57:24.324,57984.6231981944
512,2017,8,19,21,58,30,774,2017-08-19 21:58:30.774,57985.41563396271
513,2017,8,21,0,0,36,261,2017-08-21 00:00:36.261,57986.50041968498
514,2017,8,23,23,19,52,578,2017-08-23 23:19:52.578,57989.47213631712
515,2017,8,24,22,55,48,833,2017-08-24 22:55:48.833,57990.45542630964
516,2017,8,27,1,20,59,100,2017-08-27 01:20:59.100,57992.55623958646
517,2017,8,28,23,57,33,320,2017-08-28 23:57:33.320,57994.49830231374
518,2017,8,30,0,21,37,389,2017-08-30 00:21:37.389,57995.51501607776
519,2017,8,31,0,33,19,924,2017-08-31 00:33:19.924,57996.52314726309
520,2017,9,1,0,17,21,438,2017-09-01 00:17:21.438,57997.512053682105
521,2017,9,2,3,40,53,20,2017-09-02 03:40:53.020,57998.65339143084
522,2017,9,3,1,12,53,562,2017-09-03 01:12:53.562,57999.55061992537
523,2017,9,4,0,39,53,529,2017-09-04 00:39:53.529,58000.52770288181
524,2017,9,4,23,16,33,603,2017-09-04 23:16:33.603,58001.46983336577
525,2017,9,5,23,13,25,279,2017-09-05 23:13:25.279,58002.467653695385
526,2017,9,6,23,53,14,647,2017-09-06 23:53:14.647,58003.495308418336
527,2017,9,7,22,21,55,18,2017-09-07 22:21:55.018,58004.431886783976
528,2017,9,9,1,29,36,720,2017-09-09 01:29:36.720,58005.56223055734
529,2017,9,10,0,48,55,952,2017-09-10 00:48:55.952,58006.533980927285
530,2017,9,11,0,46,38,993,2017-09-11 00:46:38.993,58007.53239574748
531,2017,9,12,0,51,9,505,2017-09-12 00:51:09.505,58008.53552668089
532,2017,9,13,0,50,3,370,2017-09-13 00:50:03.370,58009.53476122731
533,2017,9,17,0,45,23,432,2017-09-17 00:45:23.432,58013.53152120848
534,2017,9,18,1,15,10,763,2017-09-18 01:15:10.763,58014.55220790701
535,2017,9,19,0,51,53,342,2017-09-19 00:51:53.342,58015.53603405511
536,2017,9,21,1,1,39,353,2017-09-21 01:01:39.353,58017.54281658272
537,2017,9,21,23,16,58,563,2017-09-21 23:16:58.563,58018.4701222532
538,2017,9,22,21,21,16,617,2017-09-22 21:21:16.617,58019.38977565467
539,2017,9,25,3,0,34,535,2017-09-25 03:00:34.535,58021.62539971288
540,2017,9,25,23,12,22,975,2017-09-25 23:12:22.975,58022.46693258068
541,2017,9,26,22,43,18,817,2017-09-26 22:43:18.817,58023.44674556794
542,2017,9,27,21,13,12,62,2017-09-27 21:13:12.062,58024.38416738493
543,2017,9,29,3,27,10,965,2017-09-29 03:27:10.965,58025.643876904
544,2017,9,30,1,18,3,899,2017-09-30 01:18:03.899,58026.55421178947
545,2017,10,1,0,33,54,94,2017-10-01 00:33:54.094,58027.52354274959
546,2017,10,1,21,48,36,138,2017-10-01 21:48:36.138,58028.40875159457
547,2017,10,3,0,21,5,489,2017-10-03 00:21:05.489,58029.51464686
548,2017,10,4,0,40,9,350,2017-10-04 00:40:09.350,58030.52788599534
549,2017,10,5,0,26,48,25,2017-10-05 00:26:48.025,58031.51861140069
550,2017,10,6,0,59,49,967,2017-10-06 00:59:49.967,58032.541550539776
551,2017,10,7,2,17,10,89,2017-10-07 02:17:10.089,58033.595255664935
552,2017,10,8,0,30,33,728,2017-10-08 00:30:33.728,58034.52122370848
553,2017,10,8,23,19,40,801,2017-10-08 23:19:40.801,58035.47200001497
554,2017,10,9,22,8,49,177,2017-10-09 22:08:49.177,58036.42279139868
555,2017,10,11,0,12,43,204,2017-10-11 00:12:43.204,58037.50883337456
556,2017,10,12,1,10,42,455,2017-10-12 01:10:42.455,58038.54910248883
557,2017,10,19,1,30,11,39,2017-10-19 01:30:11.039,58045.56262777052
558,2017,10,20,0,23,50,588,2017-10-20 00:23:50.588,58046.51655773236
559,2017,10,21,0,15,51,143,2017-10-21 00:15:51.143,58047.51100860351
560,2017,10,23,1,32,11,124,2017-10-23 01:32:11.124,58049.56401763469
561,2017,10,26,0,24,17,315,2017-10-26 00:24:17.315,58052.516867067454
562,2017,10,31,1,38,20,526,2017-10-31 01:38:20.526,58057.56829312723
563,2017,11,1,0,43,14,155,2017-11-01 00:43:14.155,58058.53002493784
564,2017,11,3,1,19,18,983,2017-11-03 01:19:18.983,58060.55508081806
565,2017,11,4,1,23,27,816,2017-11-04 01:23:27.816,58061.55796082911
566,2017,11,10,1,36,54,881,2017-11-10 01:36:54.881,58067.567301865376
567,2017,11,11,1,3,24,98,2017-11-11 01:03:24.098,58068.54402891278
568,2017,11,11,23,18,14,532,2017-11-11 23:18:14.532,58069.471001523336
569,2018,2,22,1,24,9,909,2018-02-22 01:24:09.909,58171.55844802185
570,2018,2,22,23,3,4,627,2018-02-22 23:03:04.627,58172.46047021899
571,2018,2,27,3,29,56,673,2018-02-27 03:29:56.673,58176.645794824726
572,2018,3,5,3,42,7,3,2018-03-05 03:42:07.003,58182.65424772142
573,2018,3,6,3,22,33,648,2018-03-06 03:22:33.648,58183.64066721648
574,2018,3,7,1,4,11,263,2018-03-07 01:04:11.263,58184.54457480019
575,2018,3,9,1,55,34,109,2018-03-09 01:55:34.109,58186.58025589238
576,2018,3,11,1,5,19,80,2018-03-11 01:05:19.080,58188.5453597263
577,2018,3,13,0,21,51,938,2018-03-13 00:21:51.938,58190.515184462514
578,2018,3,14,23,53,23,344,2018-03-14 23:53:23.344,58192.49540907383
579,2018,3,17,0,20,17,670,2018-03-17 00:20:17.670,58194.51409340114
580,2018,3,18,22,2,20,651,2018-03-18 22:02:20.651,58196.41829457397
581,2018,3,20,2,36,57,71,2018-03-20 02:36:57.071,58197.60899387321
582,2018,3,21,1,22,33,290,2018-03-21 01:22:33.290,58198.55732974097
583,2018,3,21,23,7,57,510,2018-03-21 23:07:57.510,58199.46386006949
584,2018,3,23,0,44,23,131,2018-03-23 00:44:23.131,58200.53082327696
585,2018,3,24,0,59,0,410,2018-03-24 00:59:00.410,58201.540976969605
586,2018,3,25,0,5,16,15,2018-03-25 00:05:16.015,58202.50365758068
587,2018,3,31,23,38,0,509,2018-03-31 23:38:00.509,58209.48472811617
588,2018,4,3,0,38,54,861,2018-04-03 00:38:54.861,58211.52702385782
589,2018,4,4,1,2,55,55,2018-04-04 01:02:55.055,58212.54369276575
590,2018,4,6,0,37,8,597,2018-04-06 00:37:08.597,58214.52579394654
591,2018,4,7,1,29,7,165,2018-04-07 01:29:07.165,58215.5618884825
592,2018,4,8,0,18,39,602,2018-04-08 00:18:39.602,58216.51295835246
593,2018,4,8,23,48,13,883,2018-04-08 23:48:13.883,58217.4918273468
594,2018,4,9,21,31,32,2,2018-04-09 21:31:32.002,58218.39689816659
595,2018,4,10,23,16,48,313,2018-04-10 23:16:48.313,58219.47000361999
596,2018,4,12,1,34,50,506,2018-04-12 01:34:50.506,58220.56586234054
597,2018,4,14,0,21,40,765,2018-04-14 00:21:40.765,58222.515055150434
598,2018,4,15,0,50,40,272,2018-04-15 00:50:40.272,58223.535188335256
599,2018,4,16,1,25,16,690,2018-04-16 01:25:16.690,58224.55922095069
600,2018,4,17,0,38,12,839,2018-04-17 00:38:12.839,58225.526537488266
601,2018,4,18,2,29,42,101,2018-04-18 02:29:42.101,58226.60395950637
602,2018,4,19,0,16,37,669,2018-04-19 00:16:37.669,58227.51154709677
603,2018,4,19,23,38,30,920,2018-04-19 23:38:30.920,58228.48508009534
604,2018,4,25,1,39,8,344,2018-04-25 01:39:08.344,58233.56884656941
605,2018,4,27,0,5,33,271,2018-04-27 00:05:33.271,58235.50385730255
606,2018,4,27,22,18,48,457,2018-04-27 22:18:48.457,58236.429727517134
607,2018,4,29,0,39,54,361,2018-04-29 00:39:54.361,58237.52771251519
608,2018,4,30,0,28,43,639,2018-04-30 00:28:43.639,58238.5199495265
609,2018,5,2,0,0,8,8,2018-05-02 00:00:08.008,58240.50009268958
610,2018,5,4,0,9,44,111,2018-05-04 00:09:44.111,58242.506760539225
611,2018,5,4,23,57,45,587,2018-05-04 23:57:45.587,58243.49844429419
612,2018,5,7,1,38,25,270,2018-05-07 01:38:25.270,58245.56834803577
613,2018,5,7,22,48,58,558,2018-05-07 22:48:58.558,58246.45067775182
614,2018,5,9,1,38,41,6,2018-05-09 01:38:41.006,58247.56853016286
615,2018,5,10,0,16,17,777,2018-05-10 00:16:17.777,58248.511316859374
616,2018,5,14,0,15,30,462,2018-05-14 00:15:30.462,58252.51076923126
617,2018,5,14,23,56,55,100,2018-05-14 23:56:55.100,58253.49785995264
618,2018,5,15,23,56,59,311,2018-05-15 23:56:59.311,58254.49790869113
619,2018,5,17,0,52,59,318,2018-05-17 00:52:59.318,58255.536797656896
620,2018,5,18,1,20,48,695,2018-05-18 01:20:48.695,58256.55611915576
621,2018,5,19,0,56,50,452,2018-05-19 00:56:50.452,58257.53947282417
622,2018,5,20,0,57,4,322,2018-05-20 00:57:04.322,58258.53963335539
623,2018,5,21,0,43,7,250,2018-05-21 00:43:07.250,58259.52994502102
624,2018,5,22,0,29,28,89,2018-05-22 00:29:28.089,58260.52046399278
625,2018,5,24,1,4,38,983,2018-05-24 01:04:38.983,58262.54489564229
626,2018,5,25,0,36,20,712,2018-05-25 00:36:20.712,58263.52523972113
627,2018,5,25,23,33,25,119,2018-05-25 23:33:25.119,58264.48154072695
628,2018,5,28,3,2,44,757,2018-05-28 03:02:44.757,58266.62690690704
629,2018,5,28,20,46,59,797,2018-05-28 20:46:59.797,58267.36596987515
630,2018,5,30,0,31,3,770,2018-05-30 00:31:03.770,58268.52157140784
631,2018,6,1,1,38,51,975,2018-06-01 01:38:51.975,58270.56865711371
632,2018,6,2,0,7,33,16,2018-06-02 00:07:33.016,58271.50524324064
633,2018,6,3,0,19,49,893,2018-06-03 00:19:49.893,58272.51377191132
634,2018,6,5,0,46,15,454,2018-06-05 00:46:15.454,58274.53212330515
635,2018,6,5,23,45,29,4,2018-06-05 23:45:29.004,58275.48991902365
636,2018,6,6,23,48,58,271,2018-06-06 23:48:58.271,58276.49234110279
637,2018,6,8,0,50,57,562,2018-06-08 00:50:57.562,58277.53538844994
638,2018,6,9,0,45,42,882,2018-06-09 00:45:42.882,58278.53174632357
639,2018,6,11,0,35,22,744,2018-06-11 00:35:22.744,58280.5245688009
640,2018,6,12,1,0,47,492,2018-06-12 01:00:47.492,58281.54221634495
641,2018,6,13,1,5,42,512,2018-06-13 01:05:42.512,58282.54563092361
642,2018,6,15,0,58,58,418,2018-06-15 00:58:58.418,58284.5409539174
643,2018,6,16,1,27,19,403,2018-06-16 01:27:19.403,58285.56064124009
644,2018,6,18,0,33,3,910,2018-06-18 00:33:03.910,58287.52296192356
645,2018,6,18,22,8,6,78,2018-06-18 22:08:06.078,58288.42229256442
646,2018,6,20,1,23,46,431,2018-06-20 01:23:46.431,58289.55817628759
647,2018,6,21,0,53,53,809,2018-06-21 00:53:53.809,58290.53742834628
648,2018,6,22,0,59,23,855,2018-06-22 00:59:23.855,58291.541248316455
649,2018,6,22,23,16,24,908,2018-06-22 23:16:24.908,58292.46973273548
650,2018,6,24,1,9,22,975,2018-06-24 01:09:22.975,58293.54818258221
651,2018,6,25,1,6,32,276,2018-06-25 01:06:32.276,58294.54620689752
652,2018,6,25,23,42,12,861,2018-06-25 23:42:12.861,58295.48764885786
653,2018,6,27,0,29,43,909,2018-06-27 00:29:43.909,58296.52064709119
654,2018,6,28,1,4,18,689,2018-06-28 01:04:18.689,58297.54466074956
655,2018,6,29,1,13,28,894,2018-06-29 01:13:28.894,58298.551028867485
656,2018,6,30,23,53,46,998,2018-06-30 23:53:46.998,58300.495682845496
657,2018,7,2,1,11,34,904,2018-07-02 01:11:34.904,58301.54970954149
658,2018,7,3,2,31,0,977,2018-07-03 02:31:00.977,58302.60487241496
659,2018,7,4,0,20,16,633,2018-07-04 00:20:16.633,58303.514081401976
660,2018,7,5,0,31,31,577,2018-07-05 00:31:31.577,58304.52189325067
661,2018,7,6,3,15,33,898,2018-07-06 03:15:33.898,58305.63580900336
662,2018,7,7,2,11,14,958,2018-07-07 02:11:14.958,58306.59114534576
663,2018,7,13,0,2,14,15,2018-07-13 00:02:14.015,58312.50155110189
664,2018,7,14,0,9,14,906,2018-07-14 00:09:14.906,58313.50642252422
665,2018,7,15,0,20,18,305,2018-07-15 00:20:18.305,58314.51410075593
666,2018,7,15,23,58,9,756,2018-07-15 23:58:09.756,58315.498724024255
667,2018,7,17,0,58,23,686,2018-07-17 00:58:23.686,58316.54055191894
668,2018,7,18,0,10,1,225,2018-07-18 00:10:01.225,58317.50695861742
669,2018,7,19,0,36,5,516,2018-07-19 00:36:05.516,58318.52506383922
670,2018,7,20,0,13,55,52,2018-07-20 00:13:55.052,58319.509664955855
671,2018,7,21,23,42,15,892,2018-07-21 23:42:15.892,58321.48768393343
672,2018,7,23,0,35,17,325,2018-07-23 00:35:17.325,58322.52450607176
673,2018,7,23,23,58,49,428,2018-07-23 23:58:49.428,58323.499183190834
674,2018,7,25,0,58,30,280,2018-07-25 00:58:30.280,58324.5406282375
675,2018,7,26,23,19,10,529,2018-07-26 23:19:10.529,58326.47164964469
676,2018,7,28,0,59,1,645,2018-07-28 00:59:01.645,58327.5409912593
677,2018,7,28,23,44,54,561,2018-07-28 23:44:54.561,58328.489520379946
678,2018,7,29,23,55,12,972,2018-07-29 23:55:12.972,58329.49667792117
679,2018,8,1,0,29,52,732,2018-08-01 00:29:52.732,58331.52074921059
680,2018,8,1,22,56,2,341,2018-08-01 22:56:02.341,58332.45558265297
681,2018,8,3,0,42,46,122,2018-08-03 00:42:46.122,58333.52970048064
682,2018,8,3,21,44,24,541,2018-08-03 21:44:24.541,58334.40583959568
683,2018,8,6,1,15,35,262,2018-08-06 01:15:35.262,58336.5524914576
684,2018,8,7,0,43,25,65,2018-08-07 00:43:25.065,58337.53015121737
685,2018,8,8,1,10,8,480,2018-08-08 01:10:08.480,58338.54870925859
686,2018,8,9,0,51,42,969,2018-08-09 00:51:42.969,58339.53591399367
687,2018,8,10,1,31,30,260,2018-08-10 01:31:30.260,58340.56354467722
688,2018,8,11,0,41,5,233,2018-08-11 00:41:05.233,58341.52853278574
689,2018,8,11,23,28,19,507,2018-08-11 23:28:19.507,58342.47800355495
690,2018,8,12,22,33,7,317,2018-08-12 22:33:07.317,58343.43966801828
691,2018,8,16,1,19,37,205,2018-08-16 01:19:37.205,58346.555291723234
692,2018,8,18,0,17,33,858,2018-08-18 00:17:33.858,58348.51219742588
693,2018,8,19,0,20,26,115,2018-08-19 00:20:26.115,58349.514191146
694,2018,8,20,0,38,2,707,2018-08-20 00:38:02.707,58350.52642022452
695,2018,8,21,23,48,53,533,2018-08-21 23:48:53.533,58352.49228625991
696,2018,8,23,0,32,38,952,2018-08-23 00:32:38.952,58353.52267305505
697,2018,8,24,0,12,5,890,2018-08-24 00:12:05.890,58354.50840150838
